User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Steps_Count,Sleep_Duration,Water_Intake,Exercise_Type
U01284,Male,50,179,117,79,124,36.2,1441,7.5,3.6,Cycling
U01285,Female,63,174,92,60,146,36.4,5178,7.9,3.2,Walking
U01286,Female,40,157,73,54,173,36.5,9233,6.5,2.4,Walking
U01287,Male,55,198,79,47,111,37.2,8390,4.9,2.4,Running
U01288,Male,37,169,117,77,115,37.7,12711,5.4,1.7,Cycling
U01289,Female,31,189,85,42,105,37.6,11628,5.3,3,Cycling
U01290,Female,33,184,86,44,171,38.2,12384,5.2,2.5,Cycling
U01291,Female,52,160,85,47,122,36.7,1786,9.4,2.2,Running
U01292,Female,42,150,102,24,142,37.8,8743,4.2,3.9,Swimming
U01293,Female,40,196,68,91,152,37.5,4289,8,3.8,Gym
U01294,Male,21,184,105,87,61,38.4,2393,7.2,1.1,Walking
U01295,Female,30,170,85,71,78,37.1,17054,5.7,3.2,Gym
U01296,Female,51,170,74,41,157,37.1,2125,8.5,3.4,Swimming
U01297,Male,20,154,118,20,85,36.3,5833,8.1,2.8,Gym
U01298,Male,37,155,76,79,171,37.9,13162,6.4,3.1,Swimming
U01299,Female,64,163,92,40,98,36.2,16570,7.4,1.1,Running
U01300,Female,55,160,97,63,160,36.2,9550,10,2.4,Gym
U01301,Female,58,191,114,67,75,37.6,19834,6.8,3.8,Running
U01302,Male,21,180,50,109,72,37.5,8641,5.1,2,Running
U01303,Male,22,179,82,47,141,36.2,2022,4.9,1.7,Cycling
U01304,Female,49,194,90,35,89,37.5,13248,8.1,3.4,Walking
U01305,Female,36,183,111,22,98,37.8,8891,4.7,2.1,Swimming
U01306,Female,23,160,90,62,68,38,4212,9.5,3.1,Walking
U01307,Female,30,162,77,114,130,36.6,6003,5.8,1.4,Walking
U01308,Female,56,190,91,39,168,36.9,10985,9.5,3.3,Gym
U01309,Male,24,159,85,108,101,36.2,13452,8.2,2,Walking
U01310,Female,49,187,76,59,69,36.9,3889,8.5,2.6,Walking
U01311,Female,25,178,96,51,82,37.4,4226,7.4,3.6,Swimming
U01312,Female,40,184,103,61,159,36.9,1816,9.1,1.6,Gym
U01313,Female,36,167,67,45,89,38.4,19010,5.2,3.3,Cycling
U01314,Female,59,194,53,103,118,37.8,10839,5.9,1.3,Cycling
U01315,Female,22,173,69,98,143,36.4,2005,4.2,2.6,Cycling
U01316,Male,46,175,66,71,75,37.1,18037,5.1,3,Gym
U01317,Male,33,168,104,33,177,37.1,14117,8,1.8,Cycling
U01318,Female,58,197,99,62,128,37.7,6659,6.8,2.5,Swimming
U01319,Male,28,171,62,25,110,37,3597,9.2,3.8,Swimming
U01320,Female,19,163,78,39,67,36.6,3834,5.4,2.7,Running
U01321,Male,57,186,99,95,111,38.5,3193,8.9,3.1,Gym
U01322,Male,24,170,76,24,178,38.9,4907,9.5,3.1,Walking
U01323,Female,30,167,79,11,90,37.7,7511,6.4,1.6,Walking
U01324,Male,37,179,63,114,75,37.1,5093,8.2,2.1,Walking
U01325,Male,29,184,87,45,157,38.9,10870,7.8,3.7,Gym
U01326,Male,20,186,95,96,121,38.1,19243,8.2,3,Walking
U01327,Male,63,152,70,115,115,38.4,8073,7.5,2.5,Gym
U01328,Male,55,155,74,43,179,36.6,17296,7.1,3.8,Gym
U01329,Male,57,162,91,33,105,37.5,9487,5.5,2.7,Walking
U01330,Female,47,196,91,48,78,36.8,5648,9.7,1.2,Swimming
U01331,Male,59,152,90,102,159,36.7,9922,6.7,1.1,Swimming
U01332,Female,55,182,95,104,131,38.7,18145,5.5,2.8,Running
U01333,Female,42,182,73,98,107,36.3,17116,9.4,1.6,Walking
U01334,Female,21,193,54,19,66,37.8,6646,8.9,3.8,Gym
U01335,Female,29,179,81,115,164,38.9,10137,6.9,3.1,Walking
U01336,Female,26,173,109,105,68,36.9,10714,9,3.6,Running
U01337,Male,54,189,88,72,134,38.7,16908,5.3,1.8,Gym
U01338,Female,22,182,108,119,69,36.7,17313,4.7,3,Swimming
U01339,Male,32,192,103,112,147,37,8703,9.8,1.4,Gym
U01340,Male,59,183,92,34,88,38.7,6583,9.6,1.4,Cycling
U01341,Male,57,169,102,72,177,36.8,14994,8.8,2.8,Swimming
U01342,Female,43,192,67,99,81,38,16949,4.3,3,Running
U01343,Male,36,197,111,30,154,36.5,13829,6.9,2.4,Running
U01344,Male,31,168,81,20,76,36.6,5495,8.6,2.3,Swimming
U01345,Male,35,183,61,109,127,38.5,3469,9,1.5,Cycling
U01346,Male,41,179,63,81,80,37.2,6301,7.5,1.2,Gym
U01347,Female,53,171,55,36,149,36,2164,10,3.7,Cycling
U01348,Male,34,163,82,31,119,38.6,12972,6.8,2.1,Running
U01349,Male,36,183,117,52,115,38,6102,4,1,Running
U01350,Female,38,187,74,11,123,38.8,1260,7.4,2.2,Running
U01351,Female,62,163,87,23,102,38,16292,6.4,1.6,Cycling
U01352,Male,54,153,117,47,136,38.6,6034,7.2,2.3,Walking
U01353,Female,31,168,57,95,71,37.4,12509,9.9,2,Running
U01354,Male,32,155,86,41,169,36.1,7710,4.5,2.8,Walking
U01355,Male,49,174,111,74,178,38.3,14611,7.6,2.9,Gym
U01356,Male,25,166,98,48,168,37.3,6925,6.2,2.5,Walking
U01357,Female,45,161,97,66,146,38.7,16093,4.5,2,Swimming
U01358,Female,49,186,106,49,136,38.3,17418,9.6,3.8,Swimming
U01359,Male,25,163,111,79,130,36.5,3390,7.4,1.8,Gym
U01360,Female,53,194,115,86,109,37.3,9229,9.1,2.2,Swimming
U01361,Male,42,180,72,44,97,37.4,1919,8.1,3.9,Walking
U01362,Female,23,162,96,41,89,36.7,12592,5.6,3.9,Cycling
U01363,Female,61,160,81,94,145,38.6,14923,6.3,1.4,Cycling
U01364,Male,57,159,107,44,138,38.1,3102,7.8,3.2,Swimming
U01365,Male,19,182,89,51,122,37.7,5655,6.3,1.7,Walking
U01366,Female,33,173,108,70,77,36.5,18151,9.6,1.3,Walking
U01367,Male,57,172,70,51,144,36.2,8682,9.8,2.6,Walking
U01368,Male,31,191,93,81,67,38.1,14203,6,3,Walking
U01369,Male,43,159,116,96,107,37.4,8918,7.6,1.8,Walking
U01370,Male,32,166,70,119,71,37.9,8414,4.4,1.2,Running
U01371,Male,57,156,72,100,147,38.2,14767,6.3,1.3,Walking
U01372,Female,42,194,93,45,173,36.8,9975,6.3,1.9,Running
U01373,Male,64,180,69,21,67,36.7,1745,5.5,1.5,Cycling
U01374,Female,28,151,114,48,154,39,2979,8.1,3.4,Gym
U01375,Male,55,159,102,68,162,36.4,6856,8.1,1.5,Swimming
U01376,Female,49,190,51,39,143,36.1,17495,5.5,3.8,Cycling
U01377,Male,45,174,74,57,125,37.3,16182,7.1,1.4,Gym
U01378,Female,37,197,67,35,89,38.3,18860,4.6,1.3,Cycling
U01379,Female,33,195,55,27,90,38.9,19432,5.3,1.2,Gym
U01380,Female,41,177,72,109,115,37.2,14074,5.1,1.7,Swimming
U01381,Female,19,150,89,21,118,38.4,6067,5,1.1,Swimming
U01382,Female,31,180,61,109,118,38.8,5234,8.9,1.1,Walking
U01383,Female,33,198,116,56,88,36.4,7339,6.9,2.6,Swimming
U01384,Female,38,184,72,73,173,36.7,12454,8.4,2.3,Cycling
U01385,Male,41,169,58,40,152,38.2,3649,8.4,3.7,Gym
U01386,Male,26,189,113,107,64,36.7,1779,6.9,3.9,Running
U01387,Female,34,187,57,15,142,37.3,5987,7.8,2.8,Swimming
U01388,Female,38,161,89,70,127,36.4,6117,5.8,3.5,Walking
U01389,Male,37,159,53,72,100,37.5,15782,4.4,2.9,Running
U01390,Female,62,178,65,56,152,38.9,3423,8.9,1.9,Cycling
U01391,Male,42,195,70,110,102,36.2,7633,8.3,3.2,Swimming
U01392,Female,39,165,50,47,71,36.1,11669,4.5,1.1,Cycling
U01393,Female,46,156,71,80,170,38.3,12596,5.5,1.1,Walking
U01394,Male,28,181,116,77,133,36.2,4224,5.2,3.1,Walking
U01395,Female,55,192,86,13,177,38.8,10061,9.2,1.5,Gym
U01396,Female,56,188,56,85,110,37,18122,7.2,3.6,Cycling
U01397,Male,48,195,93,79,160,37.6,3371,8.2,3.5,Walking
U01398,Female,36,195,106,68,131,37.2,18549,6.8,2.5,Walking
U01399,Female,38,155,63,31,128,37.5,7040,8.2,2,Running
U01400,Female,47,171,68,102,71,36.3,3799,7.3,4,Swimming
U01401,Female,35,181,91,76,135,37.8,14997,8.7,1.3,Swimming
U01402,Male,43,158,77,22,137,38.6,12123,4.2,3.6,Gym
U01403,Male,39,154,70,63,156,37.4,7859,9.9,3.4,Swimming
U01404,Male,43,166,86,119,110,38.3,1834,9.4,2.8,Cycling
U01405,Male,49,167,73,36,66,38,18609,5.5,3.9,Walking
U01406,Female,61,158,54,116,86,38.9,6266,6.8,1.4,Gym
U01407,Male,49,184,112,31,150,38.4,11901,5.1,3.6,Cycling
U01408,Male,61,191,83,71,159,37.5,11448,4.4,3.4,Cycling
U01409,Male,52,196,118,24,111,38.3,13077,8.3,2.5,Gym
U01410,Male,46,167,70,26,104,37.4,1421,8.8,1.3,Swimming
U01411,Female,26,194,74,61,126,36.2,1598,5.8,2.2,Running
U01412,Female,45,182,63,118,120,36.3,13970,6.8,3.4,Gym
U01413,Male,41,174,102,50,165,36.8,5693,4.3,3.1,Walking
U01414,Male,54,195,65,52,86,36.8,9198,7.3,3.7,Cycling
U01415,Female,25,189,108,104,150,36.2,12643,8.1,3.7,Walking
U01416,Female,55,152,78,20,65,36.4,4332,8.7,3.2,Swimming
U01417,Female,28,179,71,106,173,37.1,13787,6.8,2.2,Running
U01418,Male,47,165,64,19,61,38.4,13878,6.5,2.5,Swimming
U01419,Male,50,186,112,109,97,36.2,2128,4.7,1.9,Walking
U01420,Male,58,184,91,102,158,38.4,14691,8.9,3.4,Walking
U01421,Male,42,172,109,83,62,38.5,12489,8.9,3.8,Walking
U01422,Female,52,188,99,82,161,36.1,1330,9.4,1.4,Swimming
U01423,Male,18,154,88,29,162,37.7,7540,7.3,3.5,Walking
U01424,Male,30,171,84,87,133,37.5,12368,5.8,1.4,Cycling
U01425,Female,56,171,90,70,101,37.3,17566,4.4,3.1,Running
U01426,Female,38,199,119,92,128,37.7,16019,4,1.9,Walking
U01427,Male,46,168,100,39,110,38.1,10393,6,2.3,Cycling
U01428,Male,60,159,98,68,142,38.6,6577,7.4,3.7,Gym
U01429,Male,33,190,116,59,179,38.9,16708,5.9,3.4,Cycling
U01430,Female,47,194,84,76,82,38.7,2402,5.3,2,Gym
U01431,Male,18,151,80,68,165,36.1,4053,9.9,2.2,Swimming
U01432,Female,53,150,75,69,124,36.7,16319,5.6,2,Running
U01433,Male,23,198,62,52,128,37.9,16567,4.4,2.2,Walking
U01434,Female,26,198,106,11,73,38.5,15555,9,3.3,Swimming
U01435,Male,39,193,118,110,164,36.5,6524,5.5,3.9,Gym
U01436,Female,52,163,86,72,88,37.6,8666,8,3.7,Walking
U01437,Male,43,198,102,11,108,38,6921,4.4,1.5,Gym
U01438,Female,47,170,66,117,129,37.3,6771,7.8,3.2,Swimming
U01439,Male,54,188,91,54,91,38.8,14393,7,1.1,Cycling
U01440,Female,20,190,92,50,86,37.2,1064,9.1,3.3,Cycling
U01441,Female,22,176,50,31,77,38,7885,7.2,1.3,Running
U01442,Male,52,155,93,43,124,38.5,5324,5.5,1.5,Gym
U01443,Female,26,171,53,38,123,36.1,17954,4.3,3.6,Walking
U01444,Female,52,194,114,92,165,37.8,4595,7.9,2.4,Cycling
U01445,Female,48,168,74,119,109,38.1,7393,8.1,1.1,Cycling
U01446,Female,41,172,96,65,126,37.6,4084,7.5,3.6,Walking
U01447,Male,25,199,74,26,96,37.6,9631,9.4,3.3,Running
U01448,Female,61,157,109,101,132,36.7,5771,6.4,1.3,Running
U01449,Female,59,173,50,23,66,37.7,16392,7.4,4,Gym
U01450,Male,42,195,96,51,88,37.1,6986,9.5,1.3,Swimming
U01451,Female,58,172,94,49,132,38.7,10895,6.8,1.2,Cycling
U01452,Female,60,179,94,60,73,36.6,18892,9.1,1.7,Cycling
U01453,Female,36,155,95,105,174,38.3,10098,6.2,2.8,Gym
U01454,Female,46,161,50,55,144,36.5,6250,5.4,2.2,Walking
U01455,Female,38,171,111,73,175,38.9,1525,9,3.3,Running
U01456,Female,25,185,114,56,134,37.3,9266,4.1,3.9,Cycling
U01457,Male,30,179,71,68,80,37,13615,7.3,1.8,Cycling
U01458,Male,40,173,117,108,149,37.7,4446,4.7,2.7,Walking
U01459,Female,60,157,54,92,144,36.3,9515,5.1,1.5,Cycling
U01460,Female,49,173,74,111,88,36.5,5996,8.6,2.6,Running
U01461,Male,45,165,63,11,135,38.9,19126,9.3,2.6,Cycling
U01462,Female,29,163,108,86,99,39,12742,4.9,1.8,Walking
U01463,Female,28,184,99,11,122,38,16295,5.2,2.2,Swimming
U01464,Male,21,156,84,114,84,37.8,13466,7.5,3.1,Walking
U01465,Male,27,186,59,48,111,38,10637,6.8,3.4,Running
U01466,Male,38,194,74,108,92,36.4,18615,10,3.5,Cycling
U01467,Female,42,177,118,81,136,36.7,7014,6.4,3.9,Walking
U01468,Female,51,175,117,55,93,38.1,8819,5.4,3.2,Gym
U01469,Female,35,165,66,54,174,38.8,18255,6.7,3.5,Running
U01470,Male,59,188,109,11,121,36.5,18775,9.3,1.6,Swimming
U01471,Female,31,173,110,43,169,36.8,17020,6.3,1.4,Running
U01472,Male,24,155,87,41,132,38.4,14312,9.9,3.4,Running
U01473,Female,41,153,101,35,127,36.4,13003,5.6,3.1,Walking
U01474,Female,24,180,74,38,134,37.5,2275,9.2,2.3,Cycling
U01475,Female,26,189,80,86,121,37.7,8406,6.5,2.6,Walking
U01476,Male,20,160,92,108,62,38.1,10262,7.9,3.9,Gym
U01477,Female,47,161,92,54,62,37,11226,9.9,2.3,Cycling
U01478,Male,48,191,117,81,166,36.5,16111,4.8,1.3,Walking
U01479,Male,46,182,81,62,169,37.9,2612,8.5,2.1,Gym
U01480,Female,19,188,53,109,156,38.7,1629,6.8,2.7,Walking
U01481,Female,40,181,113,77,172,36.9,18976,8.4,1.5,Running
U01482,Female,61,155,79,25,131,37,18390,5.3,1.7,Gym
U01483,Male,28,179,105,104,63,38.4,6703,7.5,2.8,Swimming
U01484,Male,51,178,80,104,159,37.4,8848,9.6,3.1,Running
U01485,Male,23,155,88,77,131,36.4,8729,7.6,3.1,Swimming
U01486,Female,22,171,50,50,161,36.6,6554,7.2,3,Swimming
U01487,Female,25,198,73,99,137,37.9,2537,6.1,2.3,Walking
U01488,Male,30,185,56,17,111,38.8,11803,8.6,1.4,Walking
U01489,Female,54,182,52,33,72,38.4,9810,7.8,3.3,Walking
U01490,Male,43,192,110,18,61,38.7,7299,5,2.2,Cycling
U01491,Male,23,187,82,93,103,39,16925,8.2,2.8,Gym
U01492,Male,60,196,106,104,132,36.7,12885,8.9,2.9,Gym
U01493,Female,28,156,59,109,165,38.9,16993,5.8,1.6,Swimming
U01494,Male,53,158,71,35,97,36.6,9483,7.2,2.1,Cycling
U01495,Male,64,196,62,86,107,37.7,11548,5.4,1.3,Cycling
U01496,Female,26,150,87,33,68,37.5,15317,9.5,3.6,Gym
U01497,Female,34,172,118,33,161,37.3,8854,6.9,1.8,Gym
U01498,Male,38,156,96,65,97,38.9,14189,7.2,1.4,Running
U01499,Male,51,176,105,66,165,37.7,6615,8.4,1.5,Running
U01500,Female,39,155,84,26,126,38,14398,8.1,1.1,Cycling
U01501,Female,21,164,111,97,103,37.1,19397,7,1.2,Swimming
U01502,Female,33,151,109,47,178,37,10219,6,2.7,Swimming
U01503,Female,60,197,66,27,66,38.1,18859,8.1,1.2,Swimming
U01504,Male,30,167,103,28,129,37.4,11713,8.5,3.7,Walking
U01505,Female,55,186,107,27,98,38,6192,9.6,2.9,Swimming
U01506,Female,49,156,89,105,61,37,10804,9,3.2,Walking
U01507,Female,18,159,51,75,155,37.1,7279,5.7,1.9,Gym
U01508,Female,47,166,70,99,67,38.4,2504,4.7,1.9,Cycling
U01509,Male,18,192,102,46,173,37.5,16221,8,2.5,Running
U01510,Male,55,162,71,41,137,37.4,18592,5.5,1.2,Cycling
U01511,Female,36,192,99,110,143,38.1,2758,8.7,4,Cycling
U01512,Female,44,177,90,96,99,36.3,2602,6.8,2.6,Walking
U01513,Female,50,189,78,31,139,37.2,18357,4.9,1.3,Swimming
U01514,Female,18,197,96,37,172,38.5,4523,6.7,2.2,Walking
U01515,Male,39,196,109,58,102,37.3,13917,6.7,3,Swimming
U01516,Male,59,183,117,116,99,37.8,2865,9.7,3,Swimming
U01517,Male,37,171,100,31,155,36.5,17474,5.1,2,Gym
U01518,Male,18,188,64,63,172,36.9,2470,6.6,2,Cycling
U01519,Female,49,172,97,114,128,37.8,19519,8.6,1.3,Cycling
U01520,Female,35,160,104,50,137,37.1,10181,4.4,3.5,Swimming
U01521,Female,46,187,82,31,178,36.9,3909,8.6,2.8,Swimming
U01522,Male,35,184,56,63,125,36.9,16885,10,1.7,Gym
U01523,Female,39,181,69,27,140,36.2,3251,4,1.3,Walking
U01524,Male,59,161,56,23,172,36.8,9775,7,3.2,Running
U01525,Female,51,187,98,81,140,36.1,15636,6.4,1.8,Running
U01526,Female,29,194,76,84,173,36.8,17691,7.6,2.8,Walking
U01527,Female,28,174,67,32,108,38.5,1736,4.8,2.2,Walking
U01528,Male,26,158,79,116,178,36.2,15311,4.1,1.2,Running
U01529,Male,51,186,87,13,71,37.4,1569,7.3,3.2,Cycling
U01530,Female,28,165,70,98,136,37.9,9644,7,3.2,Walking
U01531,Male,42,153,103,42,79,36.8,3240,6.6,3.9,Cycling
U01532,Male,62,184,77,113,173,37.3,19184,5.3,2.7,Cycling
U01533,Female,18,195,73,58,77,36.9,15263,8,3.3,Swimming
U01534,Female,18,154,67,64,158,38.8,1410,7.2,1.1,Gym
U01535,Male,52,181,77,103,73,36.8,10978,8.7,3.1,Gym
U01536,Female,30,150,81,44,142,38.9,19541,5.5,1.7,Cycling
U01537,Female,19,155,61,99,160,37.4,2944,8.7,2.6,Running
U01538,Female,29,192,99,49,101,37.8,1715,4.8,3.3,Cycling
U01539,Female,34,154,102,11,110,37.5,7944,9.1,3.1,Walking
U01540,Female,38,185,68,102,156,37.3,16207,6,2.7,Swimming
U01541,Female,54,190,53,42,64,37.2,3883,5.1,2.1,Walking
U01542,Female,56,155,52,50,68,37.4,14192,6.3,3,Running
U01543,Male,48,164,97,69,72,36.7,12969,4.7,2.5,Walking
U01544,Female,23,157,65,82,150,36.3,9439,7.6,2.2,Gym
U01545,Male,24,175,64,18,179,38,10746,7.4,3.9,Walking
U01546,Female,18,199,69,58,93,38.2,7142,6,1.6,Walking
U01547,Female,39,179,55,87,177,37,10306,8.6,3,Cycling
U01548,Male,28,177,73,112,115,37.4,8998,9.9,3.9,Gym
U01549,Male,30,190,113,62,119,38.3,11435,7.6,2.2,Gym
U01550,Male,63,168,111,100,145,38.7,3404,7.1,1.9,Cycling
U01551,Female,57,189,106,33,113,36.5,16574,6.2,1.6,Running
U01552,Male,32,179,104,39,156,38.4,16796,5.6,4,Running
U01553,Male,24,161,64,37,102,37.6,4943,7.1,3.8,Swimming
U01554,Female,35,193,102,15,177,38.9,16015,8.8,2.6,Gym
U01555,Female,60,179,78,93,102,36.8,16740,5.4,2.4,Gym
U01556,Female,57,167,101,76,143,38.2,11104,4.1,1.7,Cycling
U01557,Female,40,186,107,85,174,38.5,11472,4.5,1.1,Gym
U01558,Female,42,173,103,41,176,37.6,8619,9.4,1.1,Swimming
U01559,Male,21,198,97,95,63,37.2,14010,5.8,1.1,Gym
U01560,Female,32,159,57,113,138,39,9078,8.7,2.7,Swimming
U01561,Male,33,165,78,44,167,36.3,7581,8.3,1.7,Gym
U01562,Male,24,150,57,20,96,38.1,7541,8.7,2.2,Running
U01563,Male,23,197,90,88,96,38.9,9563,8.9,2.5,Swimming
U01564,Female,38,192,50,77,132,38.7,15224,5,3.2,Walking
U01565,Female,45,164,85,15,144,38,16695,6.6,1.3,Walking
U01566,Female,47,181,74,28,167,36.1,7615,5.9,3.1,Running
U01567,Male,23,177,92,73,109,37.9,16428,4.1,3.9,Swimming
U01568,Male,62,151,104,60,113,38.2,2780,4.8,2.9,Swimming
U01569,Male,44,196,86,84,67,38.2,10601,9.6,2.6,Walking
U01570,Female,46,179,79,49,89,38.2,6039,5.4,3.1,Gym
U01571,Female,24,169,109,97,100,38.8,2095,7.4,3.3,Swimming
U01572,Male,48,163,113,59,169,38.4,14771,6.2,2.8,Walking
U01573,Male,61,186,99,46,82,37.6,10847,7.2,2.9,Cycling
U01574,Female,37,154,89,47,146,37.6,6551,9.5,2.8,Cycling
U01575,Female,26,188,82,13,174,37.7,16420,8.2,1.9,Swimming
U01576,Female,63,172,71,33,170,38.5,6255,9.6,2.2,Cycling
U01577,Female,24,196,79,57,163,36.9,2445,4.5,2.9,Swimming
U01578,Male,30,154,68,60,78,38.3,4165,9.6,1.7,Gym
U01579,Male,62,165,115,44,175,38.5,2148,9.6,3.9,Cycling
U01580,Male,61,194,60,89,128,38.5,5208,7.5,2.6,Running
U01581,Male,60,157,84,100,112,36.9,3071,7.2,3.5,Gym
U01582,Female,28,186,51,11,70,38.2,18632,8.3,3.3,Walking
U01583,Female,49,199,90,13,105,37.3,2808,9.2,1.3,Walking
U01584,Female,20,159,81,79,108,36.3,16284,6.1,1.3,Swimming
U01585,Male,22,150,53,104,179,37.9,8013,7.2,3.4,Swimming
U01586,Female,31,170,111,23,87,38.6,17877,9.6,3.5,Walking
U01587,Female,19,199,54,69,131,38.7,13962,5.1,3.8,Cycling
U01588,Male,58,166,54,107,100,36.2,17715,9,1.6,Walking
U01589,Male,51,160,117,14,130,36.1,18485,8.4,3.2,Gym
U01590,Female,62,178,113,63,171,37.8,10557,7.3,2.4,Cycling
U01591,Male,44,195,63,114,113,37.5,18453,7.4,2.8,Cycling
U01592,Male,23,153,102,83,97,36.6,10195,8,3.1,Running
U01593,Female,64,159,67,88,151,37.5,1134,5.7,3.3,Cycling
U01594,Male,50,176,105,24,102,38.4,9271,7,1.7,Cycling
U01595,Male,40,197,58,102,138,38.4,9674,5.7,1.4,Swimming
U01596,Male,21,156,76,23,163,37.4,7568,8.5,2.8,Cycling
U01597,Female,46,151,88,78,127,38.8,1097,6.9,2.6,Gym
U01598,Female,61,153,52,107,100,38.7,13400,6.6,2.8,Gym
U01599,Male,57,179,90,44,161,37.9,4786,7.9,2.3,Running
U01600,Male,45,169,63,65,95,36.3,19233,9.4,1.9,Running
U01601,Female,37,168,60,58,97,38.8,9318,8.1,1.7,Cycling
U01602,Female,45,173,55,79,143,38.6,13876,4.4,2.3,Running
U01603,Female,52,154,106,90,112,36.7,7719,7.1,1.7,Walking
U01604,Male,57,198,104,112,136,36.1,5601,6.8,2.8,Gym
U01605,Male,52,192,85,82,130,37.1,16036,9.3,2,Running
U01606,Male,29,163,71,59,125,37.4,4684,9.9,1.8,Walking
U01607,Female,22,175,88,87,87,38.1,13350,7.6,2.5,Swimming
U01608,Female,42,176,101,97,148,38.8,18785,7.5,2.8,Cycling
U01609,Male,50,185,57,96,118,37.9,12886,5.4,3.4,Running
U01610,Male,28,180,54,63,135,36.4,18268,7.8,1.4,Walking
U01611,Female,31,186,116,72,68,38.9,4857,4.6,3.6,Walking
U01612,Male,24,185,85,35,170,37.4,2358,7,1.1,Cycling
U01613,Male,22,177,65,39,167,37.3,18318,7.2,3.3,Running
U01614,Male,48,197,74,56,67,36.9,14285,5.5,3.7,Walking
U01615,Female,28,199,107,69,129,38.9,6337,7.9,1.7,Cycling
U01616,Male,52,196,109,55,114,38.7,10085,4.5,1.2,Walking
U01617,Male,51,168,58,51,86,38.4,9030,9.7,1.7,Walking
U01618,Male,40,173,109,39,135,37.2,1578,7.8,3.1,Cycling
U01619,Female,40,175,92,18,81,38.1,2377,5.5,2.8,Cycling
U01620,Male,22,186,75,106,69,36.9,9900,4.1,3.3,Walking
U01621,Male,37,192,91,92,143,38.6,10765,8.9,3,Walking
U01622,Male,30,162,53,47,177,37.6,7301,6.6,2.6,Swimming
U01623,Male,63,152,93,64,159,37.6,10150,6.4,2.2,Gym
U01624,Male,55,190,77,38,132,36.3,1929,9.7,1.4,Swimming
U01625,Male,48,188,104,17,122,37.8,13542,7.1,3.9,Gym
U01626,Male,24,186,70,72,116,36.7,16774,9.5,3.7,Running
U01627,Male,25,197,80,65,155,36.6,3959,5.3,3.1,Running
U01628,Female,19,189,116,95,64,37.3,17843,9.9,3,Running
U01629,Female,54,176,65,12,102,38.7,18557,4.1,2.1,Cycling
U01630,Male,20,165,116,99,83,37.2,2157,7.5,1.2,Walking
U01631,Male,26,161,80,31,130,36.6,14606,6.4,1.8,Cycling
U01632,Female,45,187,78,19,151,36.5,4360,5.8,3.2,Gym
U01633,Male,19,156,70,42,171,36.5,8463,8.8,2.8,Cycling
U01634,Male,41,184,50,26,163,38,6120,7.4,3.1,Cycling
U01635,Female,34,199,90,75,99,37.1,16052,9.2,3.4,Running
U01636,Female,51,165,67,43,73,38.2,10735,8.3,3.6,Walking
U01637,Male,46,160,85,108,152,38.8,18112,9.7,2.6,Cycling
U01638,Female,47,171,50,53,145,37.3,18463,9.7,3.4,Cycling
U01639,Male,45,167,100,32,72,36.6,11442,6,2.9,Running
U01640,Male,55,161,75,47,98,37.6,6476,8.1,3.2,Running
U01641,Female,32,193,106,11,101,36.5,16328,8.6,3.3,Swimming
U01642,Female,37,188,80,75,71,36.2,12842,6.8,3.4,Swimming
U01643,Male,31,163,63,65,121,38.1,19901,7.8,2.6,Swimming
U01644,Male,61,196,99,71,66,38.1,4965,8.3,2.6,Swimming
U01645,Female,60,180,57,54,73,39,18638,8.2,3.2,Running
U01646,Female,33,158,87,72,138,38.2,3293,7.2,3.9,Gym
U01647,Male,25,158,108,61,68,38.6,9983,7.4,3.5,Swimming
U01648,Female,18,187,55,110,173,37.2,5582,8.1,1.6,Cycling
U01649,Male,43,198,50,74,85,37.8,19673,4.1,2.8,Running
U01650,Female,44,166,106,12,171,38,1614,4.9,3.9,Walking
U01651,Male,59,193,111,104,81,38,18970,7.7,2.2,Cycling
U01652,Female,42,184,89,118,78,36.9,10740,8.7,1.9,Running
U01653,Female,59,152,75,118,117,36.7,2335,4,2.6,Walking
U01654,Female,44,160,100,76,89,36,9028,4.8,3.8,Gym
U01655,Female,45,159,91,32,167,37.9,4923,9.7,3.7,Running
U01656,Female,55,158,117,34,175,38.1,8934,7,2.2,Cycling
U01657,Male,30,192,76,107,130,38.6,14902,6.3,1.1,Swimming
U01658,Male,57,159,95,91,120,36.3,5933,8.7,2.5,Gym
U01659,Male,49,181,114,61,134,38.7,10736,7.2,1.7,Swimming
U01660,Male,26,154,94,100,102,38,10085,9.6,3.7,Walking
U01661,Female,39,178,53,16,111,38.6,4796,5.5,1.2,Cycling
U01662,Female,25,150,99,104,102,38,6527,8.9,3,Walking
U01663,Female,20,155,78,112,67,36,9729,7.7,3.7,Swimming
U01664,Female,38,151,110,46,75,37.1,11163,6.7,1.6,Cycling
U01665,Female,33,162,70,93,80,36.2,10864,9.8,4,Walking
U01666,Male,59,190,95,59,66,38.3,5143,6.6,1.4,Swimming
U01667,Male,31,161,90,94,128,38.9,2088,4.5,3.3,Gym
U01668,Male,55,175,119,20,105,38.9,11879,4.5,3.8,Cycling
U01669,Male,40,183,53,47,113,37.7,13914,8,2.5,Cycling
U01670,Male,47,172,83,21,89,38.7,5714,9.8,2.8,Swimming
U01671,Female,51,158,111,42,97,38.5,1615,9.8,1.8,Cycling
U01672,Female,56,198,69,17,153,38.2,5606,6.1,3.8,Swimming
